"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,11,47,2022-11-21,"INBOUND","RECEIVING","DOMESTIC",40.16,48.07,4.68,39.93,114316.47,6067.91,5170,1594.5,408.5,4,100.58,2378.13,126.23,107.55,33.17,8.5,0.08,14.85,1516.98
5,22,11,47,2022-11-22,"INBOUND","RECEIVING","OFFSHORE",183.91,271.67,17.65,236.55,241024.24,22300.16,22126.66,27165.17,18662.5,5,77.75,887.19,82.09,81.45,99.99,68.7,0.02,1.19,4460.03
5,22,11,47,2022-11-22,"INBOUND","RECEIVING","DOMESTIC",78.82,84.42,5.97,75.17,84723.8,9370.42,4763,3392.33,386.67,3,104.86,1003.6,111,56.42,40.18,4.58,0.04,24.23,3123.47
5,22,11,47,2022-11-23,"INBOUND","RECEIVING","OFFSHORE",210.32,280.13,20.8,243.25,319414.96,25108.58,30288.31,18673,7751,7,86.46,1140.24,89.63,108.12,66.66,27.67,0.02,3.24,3586.94
5,22,11,47,2022-11-23,"INBOUND","RECEIVING","DOMESTIC",101.64,65.78,1.52,59.2,157703.57,13069.35,13489,2666,609,4,171.69,2397.44,198.68,205.06,40.53,9.26,0.06,21.46,3267.34
5,22,11,47,2022-11-24,"INBOUND","RECEIVING","OFFSHORE",247.95,384.22,29.68,332.72,373899.86,28276.76,44379.55,28110.25,17128.25,8,74.52,973.14,73.6,115.51,73.16,44.58,0.02,1.65,3534.59
5,22,11,47,2022-11-24,"INBOUND","RECEIVING","DOMESTIC",81.8,93.6,5.17,80.03,187874.39,10635.61,11995,2552,672,8,102.21,2007.21,113.63,128.15,27.26,7.18,0.09,15.83,1329.45
5,22,11,48,2022-11-25,"INBOUND","RECEIVING","OFFSHORE",215.81,359.53,27.5,311.58,387872.46,28632.96,35637.21,25122.4,16306.2,6,69.26,1078.83,79.64,99.12,69.88,45.35,0.02,1.76,4772.16
5,22,11,48,2022-11-25,"INBOUND","RECEIVING","DOMESTIC",116.24,137.82,4.3,118.22,288606.05,14871.67,16806.5,2814,710,9,98.33,2094.08,107.91,121.95,20.42,5.15,0.07,20.95,1652.41
5,22,11,48,2022-11-26,"INBOUND","RECEIVING","OFFSHORE",219.4,370.55,32.95,318.33,361698.64,29668.12,32283.3,30898.3,18980.85,5,68.92,976.11,80.07,87.12,83.38,51.22,0.01,1.56,5933.62
5,22,11,48,2022-11-26,"INBOUND","RECEIVING","DOMESTIC",42.59,59.82,2.03,53.22,93431.38,6612.2,8650.67,918.5,280,12,80.03,1561.88,110.53,144.61,15.35,4.68,0.2,23.61,551.02
5,22,11,48,2022-11-27,"INBOUND","RECEIVING","OFFSHORE",238.6,365.87,30.42,316.93,360073.11,31247.23,40183.92,33275.75,22122.25,8,75.28,984.16,85.41,109.83,90.95,60.46,0.02,1.41,3905.9
5,22,11,48,2022-11-27,"INBOUND","RECEIVING","DOMESTIC",38.82,47.55,3.13,41.72,77962.41,6147.02,7790,1078,339,8,93.05,1639.59,129.27,163.83,22.67,7.13,0.17,18.13,768.38
5,22,11,48,2022-11-28,"INBOUND","RECEIVING","OFFSHORE",149.25,237.88,18.73,209.93,249452.38,21521.96,27100.92,14096,9056.5,6,71.1,1048.65,90.47,113.93,59.26,38.07,0.03,2.38,3586.99
5,22,11,48,2022-11-28,"INBOUND","RECEIVING","DOMESTIC",95.87,86.4,6.42,74.9,111833.49,11487.97,9347,3185,566,6,128,1294.37,132.96,108.18,36.86,6.55,0.07,20.3,1914.66
5,22,11,48,2022-11-29,"INBOUND","RECEIVING","OFFSHORE",169.54,291.35,16.57,253.12,278705.33,20816.57,26162.33,16393,8032,5,66.98,956.6,71.45,89.8,56.27,27.57,0.02,2.59,4163.31
5,22,11,48,2022-11-29,"INBOUND","RECEIVING","DOMESTIC",71.5,112.92,5.67,98.33,156441.15,12708.76,9377,2462,373,3,72.71,1385.42,112.55,83.04,21.8,3.3,0.03,34.07,4236.25
5,22,11,48,2022-11-30,"INBOUND","RECEIVING","OFFSHORE",201.51,324.98,24.38,280.4,338357.4,25724.53,29830.4,23674.5,14844,4,71.87,1041.16,79.16,91.79,72.85,45.68,0.01,1.73,6431.13
5,22,11,48,2022-11-30,"INBOUND","RECEIVING","DOMESTIC",86.3,107.2,7.22,93.87,99071.13,8903.18,7372.25,1454,358,4,91.94,924.17,83.05,68.77,13.56,3.34,0.04,24.87,2225.8
