"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SHIFT_TYPE","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,10,43,2022-10-23,"INBOUND","RECEIVING","DAYS","DOMESTIC",28.61,28.05,4.07,24.52,45818.43,3221.75,3800,836,176,7,116.68,1633.46,114.86,135.47,29.8,6.27,0.25,18.31,460.25
5,22,10,43,2022-10-23,"INBOUND","RECEIVING","AFTS","OFFSHORE",110.91,161.22,5.72,138.3,171707.36,14557.14,21425.04,9426,5231,48,80.2,1065.05,90.29,132.89,58.47,32.45,0.3,2.78,303.27
5,22,10,43,2022-10-23,"INBOUND","RECEIVING","AFTS","DOMESTIC",21.62,22.63,0,20.5,32813.31,2587.38,2933,329,125,23,105.46,1449.99,114.33,129.61,14.54,5.52,1.02,20.7,112.49
5,22,10,43,2022-10-24,"INBOUND","RECEIVING","DAYS","OFFSHORE",95.67,141.75,17.92,122.93,134353.76,11121.97,16992.28,10716,6323,9,77.82,947.82,78.46,119.87,75.6,44.61,0.06,1.76,1235.77
5,22,10,43,2022-10-24,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.7,39.03,2.02,33.47,38873.45,2782.64,2308.21,1187,799,4,106.66,995.99,71.29,59.14,30.41,20.47,0.1,3.48,695.66
5,22,10,43,2022-10-24,"INBOUND","RECEIVING","AFTS","OFFSHORE",56.48,84.88,7.18,73.35,94172.26,7949.43,13090.51,5174,3150,33,77,1109.48,93.65,154.22,60.96,37.11,0.39,2.52,240.89
5,22,10,43,2022-10-24,"INBOUND","RECEIVING","AFTS","DOMESTIC",34.31,57.1,2.93,49.88,79351.44,3722.07,4457,706,274,19,68.79,1389.69,65.19,78.06,12.36,4.8,0.33,13.58,195.9
5,22,10,43,2022-10-25,"INBOUND","RECEIVING","DAYS","OFFSHORE",93.44,136,0,120.33,145838.68,12879.24,14505.83,10626,6088,11,77.65,1072.34,94.7,106.66,78.13,44.76,0.08,2.12,1170.84
5,22,10,43,2022-10-25,"INBOUND","RECEIVING","DAYS","DOMESTIC",33.4,45.58,0,38.12,61825.96,4192.69,4289.25,756,234,6,87.62,1356.43,91.99,94.1,16.59,5.13,0.13,17.92,698.78
5,22,10,43,2022-10-25,"INBOUND","RECEIVING","AFTS","OFFSHORE",89.58,131.85,18.78,112.98,126889.81,11281.01,13976,7654,3653,7,79.29,962.38,85.56,106,58.05,27.71,0.05,3.09,1611.57
5,22,10,43,2022-10-25,"INBOUND","RECEIVING","AFTS","DOMESTIC",23.13,34.85,3.17,29.73,59263.62,3470.28,2835.08,557,130,22,77.8,1700.53,99.58,81.35,15.98,3.73,0.63,26.69,157.74
5,22,10,43,2022-10-26,"INBOUND","RECEIVING","DAYS","OFFSHORE",106.99,147.47,2,127.32,167590.01,12701.56,22307.13,16035,9792.5,5,84.03,1136.43,86.13,151.27,108.73,66.4,0.03,1.3,2540.31
5,22,10,43,2022-10-26,"INBOUND","RECEIVING","DAYS","DOMESTIC",56.28,52.52,0,45.27,64514.77,7908.74,6960.5,4606,346,7,124.32,1228.38,150.59,132.53,87.7,6.59,0.13,22.86,1129.82
5,22,10,43,2022-10-26,"INBOUND","RECEIVING","AFTS","OFFSHORE",78.05,121.63,9.52,105.83,126585.57,10267.54,15849.01,8887,5753,41,73.75,1040.74,84.42,130.31,73.07,47.3,0.34,1.78,250.43
5,22,10,43,2022-10-26,"INBOUND","RECEIVING","AFTS","DOMESTIC",28.9,31.42,0.72,28.58,47709.11,3007.76,2849,411,137,24,101.12,1518.43,95.73,90.67,13.08,4.36,0.76,21.95,125.32
5,22,10,43,2022-10-27,"INBOUND","RECEIVING","DAYS","OFFSHORE",110.53,107.17,10.95,93.02,178770.31,13612.83,20690.72,16786,10317,12,118.82,1668.1,127.02,193.06,156.63,96.27,0.11,1.32,1134.4
5,22,10,43,2022-10-27,"INBOUND","RECEIVING","DAYS","DOMESTIC",50.14,71.13,13.63,61.48,44954.02,5766.41,2504,1753.5,146,3,81.55,632,81.07,35.2,24.65,2.05,0.04,39.5,1922.14
5,22,10,43,2022-10-27,"INBOUND","RECEIVING","AFTS","OFFSHORE",99.56,145.43,15.08,124.78,131103.1,13478.7,15026.44,10730,6459,47,79.79,901.49,92.68,103.32,73.78,44.41,0.32,2.09,286.78
5,22,10,43,2022-10-27,"INBOUND","RECEIVING","AFTS","DOMESTIC",37.73,35.32,4.82,31.62,76084.66,4072.04,4169.25,855,167,22,119.32,2154.15,115.29,118.04,24.21,4.73,0.62,24.38,185.09
5,22,10,44,2022-10-28,"INBOUND","RECEIVING","DAYS","OFFSHORE",95.98,140.12,26.38,120.6,150368.16,13265.97,14549.83,17888.5,9608,11,79.59,1073.14,94.68,103.84,127.67,68.57,0.08,1.38,1206
5,22,10,44,2022-10-28,"INBOUND","RECEIVING","DAYS","DOMESTIC",24.31,23.25,3.35,20.25,65424.72,3533.77,2862,1008,98,4,120.05,2813.97,151.99,123.1,43.35,4.22,0.17,36.06,883.44
5,22,10,44,2022-10-28,"INBOUND","RECEIVING","AFTS","OFFSHORE",104.74,157.2,20.9,137.28,201439.63,16411.79,19057.17,10622,5741,18,76.3,1281.42,104.4,121.23,67.57,36.52,0.11,2.86,911.77
5,22,10,44,2022-10-28,"INBOUND","RECEIVING","AFTS","DOMESTIC",40.12,45.73,2.48,37.82,118906.44,5638.61,6324,1133,278,27,106.08,2600.18,123.3,138.29,24.78,6.08,0.59,20.28,208.84
5,22,10,44,2022-10-29,"INBOUND","RECEIVING","DAYS","OFFSHORE",66.78,114.35,22.38,99.25,132156.51,10345.25,9997.23,10588,6476.5,9,67.28,1155.72,90.47,87.43,92.59,56.64,0.08,1.6,1149.47
5,22,10,44,2022-10-29,"INBOUND","RECEIVING","DAYS","DOMESTIC",24.19,28.68,0.38,24.92,57701.71,4474.68,2396.5,1594,153,4,97.07,2011.91,156.02,83.56,55.58,5.33,0.14,29.25,1118.67
5,22,10,44,2022-10-29,"INBOUND","RECEIVING","AFTS","OFFSHORE",139.15,204.33,10.85,175.4,260708.4,20906.17,28097.81,12722,6155,63,79.33,1275.92,102.32,137.51,62.26,30.12,0.31,3.4,331.84
5,22,10,44,2022-10-29,"INBOUND","RECEIVING","AFTS","DOMESTIC",32.59,34.6,1.98,30.7,82922.49,4396.86,5081,703,189,26,106.16,2396.6,127.08,146.85,20.32,5.46,0.75,23.26,169.11
5,22,10,44,2022-10-30,"INBOUND","RECEIVING","DAYS","OFFSHORE",93.92,161.22,0,138.53,179764.25,11820.48,15671.71,13789,8131,34,67.8,1115.02,73.32,97.21,85.53,50.43,0.21,1.45,347.66
5,22,10,44,2022-10-30,"INBOUND","RECEIVING","DAYS","DOMESTIC",15.01,23.97,0,21.17,45890.18,2493.63,3049.5,444,168,6,70.9,1914.48,104.03,127.22,18.52,7.01,0.25,14.84,415.6
5,22,10,44,2022-10-30,"INBOUND","RECEIVING","AFTS","OFFSHORE",98.74,151.17,12.33,132.4,171528.37,13241.67,18371.12,6658,3469,51,74.58,1134.67,87.59,121.53,44.04,22.95,0.34,3.82,259.64
5,22,10,44,2022-10-30,"INBOUND","RECEIVING","AFTS","DOMESTIC",22.48,27.42,2,23.68,50460,3318.68,4283,765,166,18,94.93,1840.26,121.03,156.2,27.9,6.05,0.66,19.99,184.37
5,22,10,44,2022-10-31,"INBOUND","RECEIVING","DAYS","OFFSHORE",80.11,131.57,5.02,112.55,127247.35,9825.36,14969.53,8583.5,5373.5,11,71.18,967.15,74.68,113.78,65.24,40.84,0.08,1.83,893.21
5,22,10,44,2022-10-31,"INBOUND","RECEIVING","DAYS","DOMESTIC",47.63,40.65,3.65,35.87,94236.13,6496.96,6511,2013.5,353,6,132.79,2318.23,159.83,160.17,49.53,8.68,0.15,18.4,1082.83
5,22,10,44,2022-10-31,"INBOUND","RECEIVING","AFTS","OFFSHORE",94.21,130.95,0,112.2,170322.09,14213.07,20368.93,7912,3984,40,83.97,1300.67,108.54,155.55,60.42,30.42,0.31,3.57,355.33
5,22,10,44,2022-10-31,"INBOUND","RECEIVING","AFTS","DOMESTIC",50.27,38.95,0,34.15,41806.79,4551.31,5244,781,225,7,147.2,1073.35,116.85,134.63,20.05,5.78,0.18,20.23,650.19
5,22,11,44,2022-11-01,"INBOUND","RECEIVING","DAYS","OFFSHORE",96.69,116.83,14.38,100.98,111547.35,9203.5,13080,7227.5,4776.5,10,95.75,954.78,78.78,111.96,61.86,40.88,0.09,1.93,920.35
5,22,11,44,2022-11-01,"INBOUND","RECEIVING","DAYS","DOMESTIC",53.25,41.63,5.25,35.22,99541.86,6620.14,5731,2715,438,7,151.19,2391.11,159.02,137.67,65.22,10.52,0.17,15.11,945.73
5,22,11,44,2022-11-01,"INBOUND","RECEIVING","AFTS","OFFSHORE",121.19,106.98,2.32,94.77,109744.89,10211.52,14985.23,3976,1885,12,127.88,1025.84,95.45,140.08,37.17,17.62,0.11,5.42,850.96
5,22,11,44,2022-11-01,"INBOUND","RECEIVING","AFTS","DOMESTIC",44.41,43.38,0.35,36.03,47672.78,3094.03,3217.75,525,161,21,123.26,1098.96,71.32,74.18,12.1,3.71,0.48,19.22,147.33
5,22,11,44,2022-11-02,"INBOUND","RECEIVING","DAYS","OFFSHORE",69,110.93,25.73,94.7,98283.43,9307.79,9716.36,4044.5,1497.5,8,72.86,886,83.91,87.59,36.46,13.5,0.07,6.22,1163.47
5,22,11,44,2022-11-02,"INBOUND","RECEIVING","DAYS","DOMESTIC",44.83,45.43,3.63,39.03,46048.83,5208.17,2303,1245,194,5,114.86,1013.62,114.64,50.69,27.4,4.27,0.11,26.85,1041.63
5,22,11,44,2022-11-02,"INBOUND","RECEIVING","AFTS","OFFSHORE",85.84,76.82,5.5,67.43,103158.34,6636.31,9092,3088.5,1176,10,127.3,1342.86,86.39,118.35,40.2,15.31,0.13,5.64,663.63
5,22,11,44,2022-11-02,"INBOUND","RECEIVING","AFTS","DOMESTIC",36.83,41.35,0.65,35.43,63944.9,4171.9,2965.5,1435,322,5,103.95,1546.43,100.89,71.72,34.7,7.79,0.12,12.96,834.38
5,22,11,44,2022-11-03,"INBOUND","RECEIVING","DAYS","OFFSHORE",87.66,143.88,22.35,123.97,142541.64,11614.82,17484.87,7957.5,2990,8,70.71,990.7,80.73,121.52,55.31,20.78,0.06,3.88,1451.85
5,22,11,44,2022-11-03,"INBOUND","RECEIVING","DAYS","DOMESTIC",31.26,16.62,0,13.85,44195.59,3218.78,3781,696,142,11,225.7,2659.18,193.67,227.5,41.88,8.54,0.66,22.67,292.62
5,22,11,44,2022-11-03,"INBOUND","RECEIVING","AFTS","OFFSHORE",86.34,107.28,3.9,92.37,161030.49,11579.94,10450,5438,2058,10,93.47,1501.03,107.94,97.41,50.69,19.18,0.09,5.63,1157.99
5,22,11,44,2022-11-03,"INBOUND","RECEIVING","AFTS","DOMESTIC",58.54,58.3,1.52,51.08,57756.68,4271.79,2808,1288.5,369,5,114.6,990.68,73.27,48.16,22.1,6.33,0.09,11.58,854.36
5,22,11,45,2022-11-04,"INBOUND","RECEIVING","DAYS","OFFSHORE",84.81,129.23,0,113.2,136404.41,12760.03,16349.33,6299.33,1709.67,5,74.92,1055.52,98.74,126.51,48.75,13.23,0.04,7.46,2552.01
5,22,11,45,2022-11-04,"INBOUND","RECEIVING","DAYS","DOMESTIC",19.12,39.88,2.17,34.23,34101.16,4272.75,2402,1900,229,4,55.86,855.09,107.14,60.23,47.64,5.74,0.1,18.66,1068.19
5,22,11,45,2022-11-04,"INBOUND","RECEIVING","AFTS","OFFSHORE",146.63,169.02,5.5,144.72,208303.05,17307.8,24281.42,9158,4065,17,101.32,1232.42,102.4,143.66,54.18,24.05,0.1,4.26,1018.11
5,22,11,45,2022-11-04,"INBOUND","RECEIVING","AFTS","DOMESTIC",43.23,34.98,0,30.48,39414.05,3623.07,3085,514,149,7,141.83,1126.76,103.58,88.19,14.69,4.26,0.2,24.32,517.58
5,22,11,45,2022-11-05,"INBOUND","RECEIVING","DAYS","OFFSHORE",91.37,190.98,0,165.32,110625.19,10860.82,9543.76,13274.5,8922,5,55.27,579.25,56.87,49.97,69.51,46.72,0.03,1.22,2172.16
5,22,11,45,2022-11-05,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.51,47.65,0,41.48,55070.64,4300.46,4115,989,162,4,85.61,1155.73,90.25,86.36,20.76,3.4,0.08,26.55,1075.12
5,22,11,45,2022-11-05,"INBOUND","RECEIVING","AFTS","OFFSHORE",113.91,138.73,14.03,123.4,160008.12,11892.85,16176.49,8097,4786,6,92.31,1153.38,85.73,116.6,58.37,34.5,0.04,2.48,1982.14
5,22,11,45,2022-11-05,"INBOUND","RECEIVING","AFTS","DOMESTIC",51.23,49.72,8.7,42.57,103740.69,13201.95,10094,1111,292,3,120.34,2086.5,265.53,203.02,22.35,5.87,0.06,45.21,4400.65
5,22,11,45,2022-11-06,"INBOUND","RECEIVING","DAYS","OFFSHORE",110.42,154.12,16.98,132.35,196075.5,15122.43,20140.83,13015.42,6697.58,4,83.43,1272.23,98.12,130.68,84.45,43.46,0.03,2.26,3780.61
5,22,11,45,2022-11-06,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.47,34.52,0.78,29.38,50013.17,3786.74,3406,1256,151.17,3,120.73,1448.82,109.7,98.67,36.38,4.38,0.09,25.05,1262.25
5,22,11,45,2022-11-06,"INBOUND","RECEIVING","AFTS","OFFSHORE",133.74,194.2,23.08,169.15,160272.31,15947.36,16882.95,13422.08,6846.42,6,79.07,825.3,82.12,86.94,69.11,35.25,0.03,2.33,2657.89
5,22,11,45,2022-11-06,"INBOUND","RECEIVING","AFTS","DOMESTIC",20.71,33.25,2.45,28.97,46296.39,2860.32,3612,586.67,156.83,2,71.49,1392.37,86.02,108.63,17.64,4.72,0.06,18.24,1430.16
5,22,11,45,2022-11-07,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.04,158.83,20.85,137.3,170796.35,15190.4,15987.85,20063,11178,11,70.68,1075.34,95.64,100.66,126.32,70.38,0.07,1.36,1380.95
5,22,11,45,2022-11-07,"INBOUND","RECEIVING","DAYS","DOMESTIC",26.29,29.1,4.75,25.47,53748.66,4635.1,3801,1227,215,18,103.22,1847.03,159.28,130.62,42.16,7.39,0.62,21.56,257.51
5,22,11,45,2022-11-07,"INBOUND","RECEIVING","AFTS","OFFSHORE",96.53,147.78,4.67,127.48,176841.95,14141.94,16487.28,8047,4446,6,75.72,1196.66,95.7,111.57,54.45,30.09,0.04,3.18,2356.99
5,22,11,45,2022-11-07,"INBOUND","RECEIVING","AFTS","DOMESTIC",56.7,50.42,2.33,44.8,62430.71,3444.19,3850,501,189.67,2,126.56,1238.21,68.31,76.36,9.94,3.76,0.04,18.16,1722.1
5,22,11,45,2022-11-08,"INBOUND","RECEIVING","DAYS","OFFSHORE",65.58,113.35,18.7,97.73,109285.93,10230.15,13486.9,7838,3618,27,67.1,964.15,90.25,118.98,69.15,31.92,0.24,2.83,378.89
5,22,11,45,2022-11-08,"INBOUND","RECEIVING","DAYS","DOMESTIC",32.66,32.97,1.7,27.75,44788.39,4696.22,2564,1499,147,5,117.69,1358.46,142.44,77.77,45.47,4.46,0.15,31.95,939.24
5,22,11,45,2022-11-08,"INBOUND","RECEIVING","AFTS","OFFSHORE",90.39,117.5,3.3,101.33,105279.15,10203.82,9265.63,5662,3199,5,89.2,895.99,86.84,78.86,48.19,27.23,0.04,3.19,2040.76
5,22,11,45,2022-11-08,"INBOUND","RECEIVING","AFTS","DOMESTIC",36.61,38.3,1.62,34.55,80824.37,4271.91,5121,1080,348.5,6,105.96,2110.3,111.54,133.71,28.2,9.1,0.16,12.26,711.98
5,22,11,45,2022-11-09,"INBOUND","RECEIVING","DAYS","OFFSHORE",74.4,159.23,0,137.07,121462,10802.43,12693.62,10091.5,5471,8,54.28,762.81,67.84,79.72,63.38,34.36,0.05,1.97,1350.3
5,22,11,45,2022-11-09,"INBOUND","RECEIVING","DAYS","DOMESTIC",20.98,29.58,0,25.42,53504,3246.16,2414,610,121,5,82.53,1808.79,109.74,81.61,20.62,4.09,0.17,26.83,649.23
5,22,11,45,2022-11-09,"INBOUND","RECEIVING","AFTS","OFFSHORE",111.96,134.38,14.18,116.83,187612.09,14355.8,13652.02,11615,6463,14,95.83,1396.13,106.83,101.59,86.43,48.09,0.1,2.22,1025.41
5,22,11,45,2022-11-09,"INBOUND","RECEIVING","AFTS","DOMESTIC",28.34,44.93,0.32,36.95,90260.63,4763.56,3645,1566,296,17,76.7,2008.92,106.02,81.13,34.85,6.59,0.38,16.09,280.21
5,22,11,45,2022-11-10,"INBOUND","RECEIVING","DAYS","OFFSHORE",105.58,158.17,0,135.85,131688.18,10302.44,18584.87,11382,6581,12,77.72,832.57,65.14,117.5,71.96,41.61,0.08,1.57,858.54
5,22,11,45,2022-11-10,"INBOUND","RECEIVING","DAYS","DOMESTIC",34.71,42.35,0,37.42,47934.67,3337.93,3952.88,728,218,5,92.76,1131.87,78.82,93.34,17.19,5.15,0.12,15.31,667.59
5,22,11,45,2022-11-10,"INBOUND","RECEIVING","AFTS","OFFSHORE",137.38,192.45,9.5,165.2,212221.45,16176.42,18524.05,9341,4214,7,83.16,1102.74,84.06,96.25,48.54,21.9,0.04,3.84,2310.92
5,22,11,45,2022-11-10,"INBOUND","RECEIVING","AFTS","DOMESTIC",62.49,56.45,3.33,47.82,60756.62,4482.91,4215.75,1190,275,3,130.68,1076.29,79.41,74.68,21.08,4.87,0.05,16.3,1494.3
5,22,11,46,2022-11-11,"INBOUND","RECEIVING","DAYS","OFFSHORE",99.06,139.23,0,119.47,140793.8,11258.93,16039.92,16325,10487,10,82.92,1011.23,80.87,115.2,117.25,75.32,0.07,1.07,1125.89
5,22,11,46,2022-11-11,"INBOUND","RECEIVING","DAYS","DOMESTIC",31.18,35.77,0,31.12,50950.64,4175.66,4681.73,1073,166,16,100.19,1424.4,116.74,130.88,30,4.64,0.45,25.15,260.98
5,22,11,46,2022-11-11,"INBOUND","RECEIVING","AFTS","OFFSHORE",130.82,146.28,13.3,126.92,165124.28,14715.28,17859.5,16629,10820,6,103.07,1128.82,100.6,122.09,113.68,73.97,0.04,1.36,2452.55
5,22,11,46,2022-11-11,"INBOUND","RECEIVING","AFTS","DOMESTIC",34.86,27,0,23.85,45478.29,2586.32,2674,231,85,20,146.16,1684.38,95.79,99.04,8.56,3.15,0.74,30.43,129.32
5,22,11,46,2022-11-12,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.27,156.67,17.5,135.87,193442.63,12623.79,14587.72,14993.5,8700,13,71.59,1234.71,80.58,93.11,95.7,55.53,0.08,1.45,971.06
5,22,11,46,2022-11-12,"INBOUND","RECEIVING","DAYS","DOMESTIC",36.8,39.48,2.17,33.9,144097.47,7729.19,9086.5,2370,224,9,108.55,3649.89,195.77,230.15,60.03,5.67,0.23,34.51,858.8
5,22,11,46,2022-11-12,"INBOUND","RECEIVING","AFTS","OFFSHORE",100.68,160.95,3.35,138.07,171291.93,12777.94,18758.94,9378,6088,10,72.92,1064.26,79.39,116.55,58.27,37.83,0.06,2.1,1277.79
5,22,11,46,2022-11-12,"INBOUND","RECEIVING","AFTS","DOMESTIC",88.9,53,1.15,46.57,63536.05,4640.4,5373,801,156,6,190.9,1198.79,87.55,101.38,15.11,2.94,0.11,29.75,773.4
5,22,11,46,2022-11-13,"INBOUND","RECEIVING","DAYS","OFFSHORE",113.32,182.63,0,159,164039.77,15808.91,17234.52,17861,9882,13,71.27,898.21,86.56,94.37,97.8,54.11,0.07,1.6,1216.07
5,22,11,46,2022-11-13,"INBOUND","RECEIVING","DAYS","DOMESTIC",26.89,45.15,0,39.32,51129.6,4683.92,4090,1953,153,5,68.39,1132.44,103.74,90.59,43.26,3.39,0.11,30.61,936.78
5,22,11,46,2022-11-13,"INBOUND","RECEIVING","AFTS","OFFSHORE",82.96,120.12,12.57,104.53,129098.32,11400.14,17458.63,7267,4484,15,79.36,1074.74,94.91,145.34,60.5,37.33,0.12,2.54,760.01
5,22,11,46,2022-11-13,"INBOUND","RECEIVING","AFTS","DOMESTIC",36.35,45.82,2.03,40.77,61840.82,5698.02,4086,410,132,3,89.16,1349.65,124.36,89.18,8.95,2.88,0.07,43.17,1899.34
5,22,11,46,2022-11-14,"INBOUND","RECEIVING","DAYS","OFFSHORE",95.45,175.88,0,153.77,119892.47,10832,12200.17,10745,5164,5,62.07,681.67,61.59,69.37,61.09,29.36,0.03,2.1,2166.4
5,22,11,46,2022-11-14,"INBOUND","RECEIVING","DAYS","DOMESTIC",20.85,41.35,0,35.02,46342.46,3442.78,3648,1492,160,5,59.54,1120.74,83.26,88.22,36.08,3.87,0.12,21.52,688.56
5,22,11,46,2022-11-14,"INBOUND","RECEIVING","AFTS","OFFSHORE",115.95,180.42,13.83,155.05,195708.4,16189.05,21415.42,14897,8238,9,74.78,1084.74,89.73,118.7,82.57,45.66,0.05,1.97,1798.78
5,22,11,46,2022-11-14,"INBOUND","RECEIVING","AFTS","DOMESTIC",65.82,53.98,0.9,47.45,50331.88,5809.64,4172,1231,237,5,138.71,932.42,107.63,77.29,22.8,4.39,0.09,24.51,1161.93
5,22,11,46,2022-11-15,"INBOUND","RECEIVING","DAYS","OFFSHORE",104.25,168.23,29,145.1,154293.26,13653.36,18314.72,14246,9095,12,71.85,917.16,81.16,108.87,84.68,54.06,0.07,1.5,1137.78
5,22,11,46,2022-11-15,"INBOUND","RECEIVING","DAYS","DOMESTIC",32.25,32.12,5.9,28.13,52556.71,5304.36,3034,1240,317,6,114.65,1636.26,165.14,94.46,38.61,9.87,0.19,16.73,884.06
5,22,11,46,2022-11-15,"INBOUND","RECEIVING","AFTS","OFFSHORE",126.88,165.78,7.3,143.62,229479.37,17104.53,22988.82,13423,7441,8,88.34,1384.24,103.18,138.67,80.97,44.88,0.05,2.3,2138.07
5,22,11,46,2022-11-15,"INBOUND","RECEIVING","AFTS","DOMESTIC",60.88,69.68,0.58,61.67,73923.65,5773.63,6303.25,1270,462,6,98.72,1060.9,82.86,90.46,18.23,6.63,0.09,12.5,962.27
5,22,11,46,2022-11-16,"INBOUND","RECEIVING","DAYS","OFFSHORE",74.78,113.22,17.82,96.83,130622.19,10424.2,16101.26,11926,6561,34,77.23,1153.7,92.07,142.21,105.33,57.95,0.3,1.59,306.59
5,22,11,46,2022-11-16,"INBOUND","RECEIVING","DAYS","DOMESTIC",37.41,60.72,3.58,52.28,73177.77,6261.03,4880,1556,370,25,71.56,1205.17,103.11,80.37,25.63,6.09,0.41,16.92,250.44
5,22,11,46,2022-11-16,"INBOUND","RECEIVING","AFTS","OFFSHORE",138.8,173.63,0,151.4,174444.66,14286.13,18884.4,7952.75,4600.5,6,91.68,1004.69,82.28,108.76,45.8,26.5,0.03,3.11,2381.02
5,22,11,46,2022-11-16,"INBOUND","RECEIVING","AFTS","DOMESTIC",37.78,41.62,0,36.18,61986.18,4915.48,4510,892,204,6,104.42,1489.34,118.1,108.36,21.43,4.9,0.14,24.1,819.25
5,22,11,46,2022-11-17,"INBOUND","RECEIVING","DAYS","OFFSHORE",73.57,101.2,16.68,88.77,102361.24,7276.74,9529.8,5931,3566,4,82.88,1011.47,71.9,94.17,58.61,35.24,0.04,2.04,1819.18
5,22,11,46,2022-11-17,"INBOUND","RECEIVING","DAYS","DOMESTIC",49.09,67.23,3.6,58.4,132245.73,7844.67,6654.67,2292.5,456,3,84.06,1967.06,116.68,98.98,34.1,6.78,0.04,17.2,2614.89
5,22,11,46,2022-11-17,"INBOUND","RECEIVING","AFTS","OFFSHORE",121.11,168.43,10.38,148.77,167657.35,12638.83,19215.33,8041,3806,11,81.41,995.41,75.04,114.08,47.74,22.6,0.07,3.32,1148.98
5,22,11,46,2022-11-17,"INBOUND","RECEIVING","AFTS","DOMESTIC",28.63,41.65,0.77,35.62,66153.72,4589.01,4160,840,222,5,80.38,1588.32,110.18,99.88,20.17,5.33,0.12,20.67,917.8
5,22,11,47,2022-11-18,"INBOUND","RECEIVING","DAYS","OFFSHORE",89.8,120.05,5.48,105.2,100008.81,8450.68,10701.22,5529.5,3152.5,2,85.36,833.06,70.39,89.14,46.06,26.26,0.02,2.68,4225.34
5,22,11,47,2022-11-18,"INBOUND","RECEIVING","DAYS","DOMESTIC",34.69,36.47,3.08,30.27,55537.3,4589.61,3592,1074,187,2,114.6,1522.82,125.85,98.49,29.45,5.13,0.05,24.54,2294.8
5,22,11,47,2022-11-18,"INBOUND","RECEIVING","AFTS","OFFSHORE",161.39,199.67,10.23,172.83,205741.32,18113.82,26950.85,13431,7550,16,93.38,1030.41,90.72,134.98,67.27,37.81,0.08,2.4,1132.11
5,22,11,47,2022-11-18,"INBOUND","RECEIVING","AFTS","DOMESTIC",49.72,53.9,4.58,46.45,69796.96,6774.07,8063.62,1354,362,8,107.04,1294.93,125.68,149.6,25.12,6.72,0.15,18.71,846.76
5,22,11,47,2022-11-19,"INBOUND","RECEIVING","DAYS","OFFSHORE",145.56,230.75,0,199.85,182168.97,14881.53,18729.12,18208,12866,6,72.83,789.46,64.49,81.17,78.91,55.76,0.03,1.16,2480.26
5,22,11,47,2022-11-19,"INBOUND","RECEIVING","DAYS","DOMESTIC",21.6,40.3,0,33.75,56999.86,4392.96,3145,1049,167,6,64,1414.39,109.01,78.04,26.03,4.14,0.15,26.31,732.16
5,22,11,47,2022-11-19,"INBOUND","RECEIVING","AFTS","OFFSHORE",139.74,188.58,13.32,164.27,224205.66,14881.66,22586.13,11346,7099,8,85.07,1188.92,78.91,119.77,60.17,37.64,0.04,2.1,1860.21
5,22,11,47,2022-11-19,"INBOUND","RECEIVING","AFTS","DOMESTIC",25.28,51.52,1.38,44.33,104507.67,4655.8,5199,1010,246,25,57.03,2028.49,90.37,100.91,19.6,4.77,0.49,18.93,186.23
5,22,11,47,2022-11-20,"INBOUND","RECEIVING","DAYS","OFFSHORE",74.41,128.97,29.68,109.68,122181.69,9442.8,14820.53,9539.5,6275,11,67.84,947.37,73.22,114.91,73.97,48.65,0.09,1.5,858.44
5,22,11,47,2022-11-20,"INBOUND","RECEIVING","DAYS","DOMESTIC",13.37,22.88,6.4,19.27,55512.17,2485,1929,659,99,4,69.38,2426.23,108.61,84.31,28.8,4.33,0.17,25.1,621.25
5,22,11,47,2022-11-20,"INBOUND","RECEIVING","AFTS","OFFSHORE",58.08,66.77,1.77,59.65,96576.78,6981.9,9951.79,3906,2399,4,97.37,1446.41,104.57,149.05,58.5,35.93,0.06,2.91,1745.47
5,22,11,47,2022-11-20,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.94,25.27,0,21.85,24524.48,1879.51,1656,355.75,69,1,114.14,970.5,74.38,65.53,14.08,2.73,0.04,27.24,1879.51
5,22,11,47,2022-11-21,"INBOUND","RECEIVING","DAYS","OFFSHORE",66.75,126.6,23.17,109.8,121436.13,10292.04,10931.97,8322.67,4012,5,60.79,959.21,81.3,86.35,65.74,31.69,0.04,2.57,2058.41
5,22,11,47,2022-11-21,"INBOUND","RECEIVING","DAYS","DOMESTIC",20.72,25.07,4.68,21.25,62156.1,3749.03,2924,1028.5,192.5,2,97.51,2479.3,149.54,116.63,41.03,7.68,0.08,19.48,1874.52
5,22,11,47,2022-11-21,"INBOUND","RECEIVING","AFTS","OFFSHORE",95.24,145.78,2.33,128.08,183624.84,12015.49,16341.49,10248,5509.33,4,74.36,1259.6,82.42,112.1,70.3,37.79,0.03,2.18,3003.87
